CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
1630|	Galápagos|
1630|	Puerto Ayora|
1630|	Puerto Villamil|
1631|	Galápagos|
1631|	Islas Galápagos|
1632|	Galápagos|
1632|	Islas Galápagos|
1633|	Galápagos|
1633|	Islas Galápagos|
1634|	Galápagos|
1634|	Islas Galápagos|
1635|	Galápagos|
1635|	Islas Galápagos|
1636|	Galápagos|
1636|	Islas Galápagos|
1637|	Galápagos|
1637|	Islas Galápagos|
1638|	Galápagos|
1638|	Islas Galápagos|
1639|	Galápagos|
1639|	Islas Galápagos|
1640|	Galápagos|
1640|	Islas Galápagos|
1641|	Galápagos|
1641|	Islas Galápagos|
1642|	Galápagos|
1642|	Islas Galápagos|
1643|	Galápagos|
1643|	Islas Galápagos|
1644|	Imbabura|
1644|	Otavalo|
1645|	Imbabura|
1645|	Otavalo|
1646|	Imbabura|
1646|	Otavalo|
1647|	Imbabura|
1647|	Otavalo|
1648|	Imbabura|
1648|	Otavalo|
1649|	Imbabura|
1649|	Otavalo|
1650|	Imbabura|
1650|	Otavalo|
1651|	Imbabura|
1651|	Otavalo|
1652|	Imbabura|
1652|	Otavalo|
1653|	Orellana|
1653|	Puerto Francisco De Orellana|
1654|	Pichincha|
1654|	Cayambe|
1654|	Quito |
1655|	Orellana|
1655|	Puerto Francisco De Orellana|
1656|	Imbabura|
1656|	Pichincha|
1656|	Tungurahua|
1656|	Otavalo|
1656|	Quito |
1656|	Baños|
1657|	Pichincha|
1657|	Quito |
1658|	Napo|
1658|	Tena|
1659|	Napo|
1659|	Tena|
1660|	Napo|
1660|	Tena|
1661|	Napo|
1661|	Tena|
1662|	Napo|
1662|	Tena|
1663|	Napo|
1663|	Tena|
1664|	Napo|
1664|	Tena|
1665|	Napo|
1665|	Tena|
1666|	Napo|
1666|	Tena|
1667|	Napo|
1667|	Tena|
1668|	Napo|
1668|	Tena|
1669|	Napo|
1669|	Tena|
1670|	Napo|
1670|	Tena|
1671|	Napo|
1671|	Tena|
1672|	Napo|
1672|	Tena|
1673|	Pichincha|
1673|	Quito |
1674|	Galápagos|
1674|	Puerto Ayora|
1674|	Puerto Villamil|
1675|	Manabí|
1675|	Puerto López|
1676|	Manabí|
1676|	Puerto López|
1677|	Tungurahua|
1677|	Baños|
1678|	Imbabura|
1678|	Cotacachi|
1678|	Otavalo|
1679|	Imbabura|
1679|	Otavalo|
1680|	Pichincha|
1680|	Quito |
1681|	Loja|
1682|	Loja|
1683|	Bolívar|
1683|	Guaranda |
1684|	Pastaza|
1684|	Puyo|
