CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
1770|	Córdoba|
1771|	Cataluña|
1771|	Tarragona|
1772|	Andalucía|
1772|	Córdoba|
1773|	Cataluña|
1773|	Barcelona|
1774|	Andalucía|
1774|	Córdoba|
1775|	Castilla - León|
1775|	León|
1776|	Madrid|
1777|	Andalucía|
1777|	Sevilla|
1778|	La Rioja|
1778|	Haro|
1779|	Asturias|
1779|	Gijón|
1780|	País Vasco|
1780|	Bilbao|
1781|	País Vasco|
1781|	Bilbao|
1782|	País Vasco|
1782|	Bilbao|
1784|	País Vasco|
1784|	Bilbao|
1785|	Andalucía|
1785|	Córdoba|
1786|	Andalucía|
1786|	Córdoba|
1787|	Galicia|
1787|	La Coruña|
1787|	Pontevedra|
1787|	Santiago de Compostela|
1787|	Vigo|
1788|	Canarias|
1788|	Adeje|
1789|	Galicia|
1789|	La Coruña|
1789|	Pontevedra|
1789|	Santiago de Compostela|
1789|	Vigo|
1790|	Castilla - León|
1790|	Galicia|
1790|	León|
1790|	Lugo|
1790|	Orense|
1791|	Galicia|
1791|	Lugo|
1791|	Orense|
1791|	Santiago de Compostela|
1792|	Madrid|
1794|	Madrid|
1795|	Madrid|
1796|	Madrid|
1797|	Madrid|
1798|	Castilla - León|
1798|	Madrid|
1798|	Ávila|
1798|	Segovia|
1799|	Madrid|
1800|	Galicia|
1800|	La Coruña|
1800|	Pontevedra|
1800|	Santiago de Compostela|
1800|	Vigo|
1801|	Madrid|
1802|	Madrid|
1803|	Madrid|
1804|	Aragón|
1804|	Huesca|
1805|	Aragón|
1805|	Huesca|
1806|	Aragón|
1806|	Huesca|
1807|	Aragón|
1807|	Huesca|
1808|	Aragón|
1808|	Huesca|
1809|	Cantabria|
1809|	Santander|
1810|	Cantabria|
1810|	Santander|
1811|	Madrid|
1812|	Madrid|
1813|	Madrid|
1814|	Cantabria|
1814|	Santander|
1815|	Madrid|
1816|	Madrid|
1817|	Madrid|
1818|	Madrid|
1819|	Madrid|
1820|	Andalucía|
1820|	Córdoba|
1821|	Valencia|
1821|	Guardamar del Segura|
1822|	Andalucía|
1822|	Córdoba|
1823|	Andalucía|
1823|	Córdoba|
1824|	Andalucía|
1824|	Córdoba|
1825|	Castilla - León|
1825|	Segovia|
1826|	Cataluña|
1826|	Barcelona|
1827|	Cataluña|
1827|	Barcelona|
1828|	Cataluña|
1828|	Barcelona|
1829|	Cataluña|
1829|	Barcelona|
1830|	Andalucía|
1830|	Córdoba|
1830|	Sevilla|
1831|	Cataluña|
1831|	Barcelona|
1832|	Cataluña|
1832|	Barcelona|
1833|	Cataluña|
1833|	Barcelona|
1834|	Cataluña|
1834|	Barcelona|
1835|	Andalucía|
1835|	Madrid|
1835|	Córdoba|
1835|	Sevilla|
1835|	Torremolinos|
1837|	Cataluña|
1837|	Madrid|
1837|	Valencia|
1837|	Barcelona|
1838|	Andalucía|
1838|	Castilla - La Mancha|
1838|	Madrid|
1838|	Córdoba|
1838|	Granada|
1838|	Sevilla|
1838|	Toledo|
1838|	Torremolinos|
1839|	Andalucía|
1839|	Cataluña|
1839|	Madrid|
1839|	Valencia|
1839|	Córdoba|
1839|	Granada|
1839|	Sevilla|
1839|	Barcelona|
1840|	Andalucía|
1840|	Castilla - La Mancha|
1840|	Madrid|
1840|	Córdoba|
1840|	Granada|
1840|	Sevilla|
1840|	Toledo|
1841|	Andalucía|
1841|	Cataluña|
1841|	Madrid|
1841|	Valencia|
1841|	Córdoba|
1841|	Granada|
1841|	Sevilla|
1841|	Barcelona|
1842|	Andalucía|
1842|	Sevilla|
1843|	Galicia|
1843|	Finisterre|
1843|	Mugía|
1843|	Muros|
1844|	Canarias|
1844|	Maspalomas|
1845|	Canarias|
1845|	Maspalomas|
1846|	Canarias|
1846|	Maspalomas|
1847|	Canarias|
1847|	Maspalomas|
1848|	Canarias|
1848|	Maspalomas|
1849|	Galicia|
1849|	Pontevedra|
1849|	Cambados|
1849|	Combarro|
1850|	Canarias|
1850|	Las Palmas de Gran Canaria|
1851|	Andalucía|
1851|	Granada|
1852|	Canarias|
1852|	Maspalomas|
1853|	Canarias|
1853|	Las Palmas de Gran Canaria|
1854|	Canarias|
1854|	Las Palmas de Gran Canaria|
1854|	Maspalomas|
1855|	Canarias|
1855|	Maspalomas|
1856|	Madrid|
1857|	Madrid|
1858|	Valencia|
1858|	Alicante|
1859|	Cataluña|
1859|	Barcelona|
1860|	Andalucía|
1860|	Granada|
1861|	Andalucía|
1861|	Cádiz|
1862|	Andalucía|
1862|	Huelva|
1863|	Andalucía|
1863|	Córdoba|
1864|	Asturias|
1864|	Gijón|
1865|	Asturias|
1865|	Gijón|
1866|	Andalucía|
1866|	Granada|
1867|	Canarias|
1867|	Puerto del Carmen|
1868|	Castilla - León|
1868|	Segovia|
1869|	Castilla - La Mancha|
1869|	Cuenca|
1870|	Madrid|
1871|	Castilla - León|
1871|	Madrid|
1871|	Segovia|
1872|	Andalucía|
1872|	Sevilla|
1873|	Andalucía|
1873|	Sevilla|
1874|	Andalucía|
1874|	Sevilla|
1875|	Andalucía|
1875|	Sevilla|
1876|	Andalucía|
1876|	Sevilla|
1877|	Andalucía|
1877|	Sevilla|
1878|	Andalucía|
1878|	Granada|
1878|	Sevilla|
1879|	Andalucía|
1879|	Córdoba|
1879|	Sevilla|
1880|	Andalucía|
1880|	Sevilla|
1880|	Ronda|
1881|	Andalucía|
1881|	Cádiz|
1882|	Andalucía|
1882|	Cádiz|
1883|	Andalucía|
1883|	Sevilla|
1884|	Andalucía|
1884|	Cádiz|
1885|	Andalucía|
1885|	Cádiz|
1886|	Andalucía|
1886|	Cádiz|
1887|	Andalucía|
1887|	Cádiz|
1887|	Sevilla|
1888|	Andalucía|
1888|	Cádiz|
1888|	Jerez de la Frontera|
1889|	Andalucía|
1889|	Cádiz|
1889|	Ronda|
1890|	Andalucía|
1890|	Málaga|
1891|	Andalucía|
1891|	Málaga|
1892|	Andalucía|
1892|	Málaga|
1892|	Sevilla|
1893|	Andalucía|
1893|	Córdoba|
1893|	Málaga|
1894|	Andalucía|
1894|	Málaga|
1894|	Ronda|
1895|	Andalucía|
1895|	Granada|
1896|	Andalucía|
1896|	Jerez de la Frontera|
1897|	Andalucía|
1897|	Cádiz|
1897|	Jerez de la Frontera|
1898|	Andalucía|
1898|	Sevilla|
1898|	Jerez de la Frontera|
1899|	Andalucía|
1899|	Ronda|
1899|	Jerez de la Frontera|
1900|	Andalucía|
1900|	Cádiz|
1900|	Sevilla|
1901|	Valencia|
1901|	Javea|
1902|	Madrid|
1903|	Madrid|
1904|	Cataluña|
1904|	Barcelona|
1905|	Madrid|
1905|	Aranjuez|
1906|	Madrid|
1907|	Madrid|
1908|	Madrid|
1909|	Andalucía|
1909|	Sevilla|
1910|	Castilla - La Mancha|
1910|	Madrid|
1910|	Toledo|
1911|	Cataluña|
1911|	Barcelona|
1912|	Madrid|
1913|	Andalucía|
1913|	Granada|
1914|	Castilla - León|
1914|	Madrid|
1914|	Segovia|
1915|	Andalucía|
1915|	Madrid|
1915|	Córdoba|
1916|	Castilla - León|
1916|	Madrid|
1916|	Segovia|
1917|	Andalucía|
1917|	Madrid|
1917|	Córdoba|
1917|	Sevilla|
1918|	Andalucía|
1918|	Granada|
1919|	Andalucía|
1919|	Sevilla|
1920|	Andalucía|
1920|	Sevilla|
1921|	Cataluña|
1921|	Barcelona|
1922|	Cataluña|
1922|	Barcelona|
1923|	Cataluña|
1923|	Barcelona|
1924|	Madrid|
1925|	Madrid|
1926|	Cataluña|
1926|	Barcelona|
1927|	Cataluña|
1927|	Barcelona|
1928|	Cataluña|
1928|	Barcelona|
1929|	Cataluña|
1929|	Barcelona|
1930|	Cataluña|
1930|	Barcelona|
1931|	Cataluña|
1931|	Barcelona|
1932|	Andalucía|
1932|	Sevilla|
1933|	Canarias|
1933|	Las Palmas de Gran Canaria|
1934|	Canarias|
1934|	Maspalomas|
1935|	Canarias|
1935|	Las Palmas de Gran Canaria|
1936|	Canarias|
1936|	Puerto de la Cruz|
1936|	Maspalomas|
1937|	Canarias|
1937|	Fuerteventura|
1938|	Andalucía|
1938|	Granada|
1940|	Valencia|
1941|	Valencia|
1942|	Andalucía|
1942|	Granada|
1943|	Andalucía|
1943|	Córdoba|
1944|	Andalucía|
1944|	Córdoba|
1945|	Madrid|
1946|	Andalucía|
1946|	Sevilla|
1947|	Andalucía|
1947|	Sevilla|
1948|	Cataluña|
1948|	Gerona|
1949|	Cataluña|
1949|	Gerona|
1950|	Cataluña|
1950|	Gerona|
1951|	Cataluña|
1951|	Gerona|
1951|	Lloret de Mar|
1952|	Cataluña|
1952|	Gerona|
1953|	Canarias|
1953|	Lanzarote|
1954|	Cataluña|
1954|	Barcelona|
1955|	Canarias|
1955|	Puerto del Carmen|
1956|	Islas Baleares|
1956|	Palma de Mallorca|
1957|	Andalucía|
1957|	Jerez de la Frontera|
1958|	La Rioja|
1958|	Haro|
1959|	La Rioja|
1959|	Haro|
1960|	Islas Baleares|
1960|	Palma de Mallorca|
1961|	Andalucía|
1961|	Sevilla|
1962|	Andalucía|
1962|	Sevilla|
1963|	Andalucía|
1963|	Sevilla|
1964|	Andalucía|
1964|	Sevilla|
1965|	Andalucía|
1965|	Córdoba|
1966|	Andalucía|
1966|	Córdoba|
1967|	Andalucía|
1967|	Córdoba|
1968|	La Rioja|
1968|	Haro|
1969|	Castilla - La Mancha|
1969|	Ciudad Real|
1970|	Castilla - La Mancha|
1970|	Ciudad Real|
1971|	Cataluña|
1971|	Barcelona|
1972|	Cataluña|
1972|	Barcelona|
1973|	Andalucía|
1973|	Aragón|
1973|	Castilla - León|
1973|	Cataluña|
1973|	Extremadura|
1973|	Galicia|
1973|	Madrid|
1973|	Murcia|
1973|	País Vasco|
1973|	Valencia|
1973|	Almería|
1973|	Sevilla|
1973|	Zaragoza|
1973|	Burgos|
1973|	Valladolid|
1973|	Barcelona|
1973|	La Coruña|
1973|	Vitoria|
1973|	San Sebastián|
1973|	Bilbao|
1973|	Vigo|
1973|	Mérida|
1974|	Andalucía|
1974|	Sevilla|
1975|	Andalucía|
1975|	Sevilla|
1976|	Andalucía|
1976|	Sevilla|
1977|	Andalucía|
1977|	Sevilla|
1978|	Andalucía|
1978|	Sevilla|
1979|	Andalucía|
1979|	Sevilla|
1980|	Cataluña|
1980|	Barcelona|
1981|	Andalucía|
1981|	Córdoba|
1982|	Andalucía|
1982|	Córdoba|
1983|	Andalucía|
1983|	Córdoba|
1984|	Andalucía|
1984|	Córdoba|
1985|	Canarias|
1985|	La Palma|
1986|	Andalucía|
1986|	Mojácar|
1987|	Andalucía|
1987|	Mojácar|
1988|	Andalucía|
1988|	Granada|
1989|	Asturias|
1989|	Oviedo|
1990|	Asturias|
1990|	Oviedo|
1991|	Andalucía|
1991|	Sevilla|
1992|	Andalucía|
1992|	Mojácar|
1993|	Andalucía|
1993|	Córdoba|
1994|	Andalucía|
1994|	Sevilla|
1995|	Andalucía|
1995|	Sevilla|
1996|	Andalucía|
1996|	Córdoba|
1997|	Andalucía|
1997|	Sevilla|
1998|	Andalucía|
1998|	Sevilla|
1999|	Andalucía|
1999|	Granada|
2000|	Andalucía|
2000|	Huelva|
2001|	Andalucía|
2001|	Sevilla|
2002|	Andalucía|
2002|	Málaga|
2003|	Andalucía|
2003|	Córdoba|
2004|	Valencia|
2004|	Alicante|
2005|	Andalucía|
2005|	Jerez de la Frontera|
2006|	Andalucía|
2006|	Sevilla|
2007|	Andalucía|
2007|	Sevilla|
2008|	Andalucía|
2008|	Sevilla|
2009|	Andalucía|
2009|	Sevilla|
2010|	Valencia|
2010|	Alicante|
2011|	Castilla - La Mancha|
2011|	Toledo|
2012|	Andalucía|
2012|	Granada|
2013|	Madrid|
2014|	Valencia|
2015|	Valencia|
2016|	Andalucía|
2016|	Castilla - León|
2016|	Madrid|
2016|	Ávila|
2016|	Benalmádena|
2017|	Castilla - León|
2017|	Madrid|
2017|	Ávila|
2017|	Segovia|
2018|	Canarias|
2018|	Maspalomas|
2019|	Castilla - León|
2019|	Madrid|
2019|	Ávila|
2019|	Segovia|
2020|	Castilla - La Mancha|
2020|	Madrid|
2020|	Toledo|
2021|	Castilla - La Mancha|
2021|	Madrid|
2021|	Toledo|
2022|	Castilla - La Mancha|
2022|	Madrid|
2022|	Toledo|
2023|	Castilla - La Mancha|
2023|	Madrid|
2023|	Toledo|
2024|	Canarias|
2024|	Maspalomas|
2025|	Canarias|
2025|	Maspalomas|
2026|	Canarias|
2026|	Maspalomas|
2027|	Canarias|
2027|	Maspalomas|
2028|	Canarias|
2028|	Maspalomas|
2029|	Canarias|
2029|	Maspalomas|
2030|	Canarias|
2030|	Maspalomas|
2031|	Murcia|
2032|	Andalucía|
2032|	Córdoba|
2033|	Andalucía|
2033|	Córdoba|
2034|	Andalucía|
2034|	Córdoba|
2035|	Andalucía|
2035|	Córdoba|
2036|	Andalucía|
2036|	Córdoba|
2037|	Andalucía|
2037|	Córdoba|
2038|	Andalucía|
2038|	Córdoba|
2039|	Andalucía|
2039|	Málaga|
2040|	Andalucía|
2040|	Málaga|
2041|	Andalucía|
2041|	Málaga|
2042|	Andalucía|
2042|	Málaga|
2043|	Andalucía|
2043|	Málaga|
2044|	Madrid|
2045|	Cataluña|
2045|	Barcelona|
2046|	Andalucía|
2046|	Córdoba|
2047|	Andalucía|
2047|	Córdoba|
2048|	Andalucía|
2048|	Sevilla|
2049|	Andalucía|
2049|	Málaga|
2049|	Marbella|
2050|	Islas Baleares|
2050|	Palma de Mallorca|
2051|	Cataluña|
2051|	Barcelona|
2052|	Cataluña|
2052|	Barcelona|
2053|	Cataluña|
2053|	Barcelona|
2054|	Cataluña|
2054|	Barcelona|
2055|	Andalucía|
2055|	Sevilla|
2056|	Andalucía|
2056|	Sevilla|
2057|	Andalucía|
2057|	Sevilla|
2058|	Andalucía|
2058|	Sevilla|
2059|	Andalucía|
2059|	Málaga|
2060|	Cataluña|
2060|	Barcelona|
2061|	Cataluña|
2061|	Barcelona|
2062|	Valencia|
2063|	Valencia|
2064|	Valencia|
2065|	Valencia|
2066|	Valencia|
2067|	Cataluña|
2067|	Barcelona|
2068|	Andalucía|
2068|	Málaga|
2069|	Madrid|
2070|	Andalucía|
2070|	Sevilla|
2071|	Valencia|
2072|	Valencia|
2073|	Cataluña|
2073|	Barcelona|
2074|	Cataluña|
2074|	Barcelona|
2075|	Murcia|
2075|	Cartagena|
2076|	Murcia|
2076|	Cartagena|
2077|	Cataluña|
2077|	Barcelona|
2078|	Cataluña|
2078|	Barcelona|
2079|	Andalucía|
2079|	Sevilla|
2080|	La Rioja|
2080|	País Vasco|
2080|	Logroño|
2080|	Vitoria|
2080|	San Sebastián|
2081|	País Vasco|
2081|	San Sebastián|
2082|	País Vasco|
2082|	San Sebastián|
2083|	País Vasco|
2083|	San Sebastián|
2084|	País Vasco|
2084|	San Sebastián|
2085|	Madrid|
2086|	Madrid|
2087|	Madrid|
2088|	Madrid|
2089|	Madrid|
2090|	Madrid|
2091|	Madrid|
2092|	Madrid|
2093|	Madrid|
2094|	Madrid|
2095|	Andalucía|
2095|	Sevilla|
2096|	Andalucía|
2096|	Baeza|
2097|	Andalucía|
2097|	Sevilla|
2098|	Andalucía|
2098|	Úbeda|
2099|	Cataluña|
2099|	Barcelona|
2100|	Andalucía|
2100|	Málaga|
2101|	Andalucía|
2101|	Sevilla|
2102|	Andalucía|
2102|	Sevilla|
2103|	Andalucía|
2103|	Sevilla|
2104|	Valencia|
2104|	Alicante|
2105|	Andalucía|
2105|	Sevilla|
2106|	Andalucía|
2106|	Sevilla|
2107|	Andalucía|
2107|	Sevilla|
2108|	Andalucía|
2108|	Sevilla|
2109|	Andalucía|
2109|	Sevilla|
2110|	País Vasco|
2110|	Bilbao|
2111|	País Vasco|
2111|	Bilbao|
2112|	País Vasco|
2112|	San Sebastián|
2113|	País Vasco|
2113|	San Sebastián|
2114|	País Vasco|
2114|	San Sebastián|
2115|	Andalucía|
2115|	Granada|
2116|	Andalucía|
2116|	Granada|
2117|	Andalucía|
2117|	Granada|
2118|	Andalucía|
2118|	Sevilla|
2119|	Andalucía|
2119|	Sevilla|
2120|	Andalucía|
2120|	Sevilla|
2121|	Andalucía|
2121|	Sevilla|
2122|	Andalucía|
2122|	Almería|
2123|	Castilla - La Mancha|
2123|	Madrid|
2123|	Toledo|
2124|	Andalucía|
2124|	Sevilla|
2125|	Andalucía|
2125|	Sevilla|
2126|	Madrid|
2127|	Castilla - La Mancha|
2127|	Madrid|
2127|	Toledo|
2128|	Valencia|
2129|	Valencia|
2130|	Valencia|
2131|	Castilla - La Mancha|
2131|	Castilla - León|
2131|	Madrid|
2131|	Toledo|
2131|	Segovia|
2132|	Castilla - León|
2132|	Madrid|
2132|	Segovia|
2133|	Castilla - La Mancha|
2133|	Madrid|
2133|	Toledo|
2134|	Madrid|
2134|	El Escorial|
2135|	Castilla - La Mancha|
2135|	Madrid|
2135|	Toledo|
2136|	Valencia|
2137|	Valencia|
2138|	Valencia|
2139|	Galicia|
2139|	Catedral de Santiago de Compostela|
2139|	Santiago de Compostela|
2140|	Galicia|
2140|	Catedral de Santiago de Compostela|
2140|	Santiago de Compostela|
2141|	Galicia|
2141|	Catedral de Santiago de Compostela|
2141|	Santiago de Compostela|
2142|	Islas Baleares|
2142|	Palma de Mallorca|
2143|	Madrid|
2144|	Galicia|
2144|	Finisterre|
2145|	Cataluña|
2145|	Barcelona|
2146|	Islas Baleares|
2146|	Palma de Mallorca|
2147|	Galicia|
2147|	Catedral de Santiago de Compostela|
2147|	Santiago de Compostela|
2148|	Galicia|
2148|	Catedral de Santiago de Compostela|
2148|	Santiago de Compostela|
2149|	Galicia|
2149|	Santiago de Compostela|
2150|	Galicia|
2150|	Catedral de Santiago de Compostela|
2150|	Santiago de Compostela|
2151|	Galicia|
2151|	Catedral de Santiago de Compostela|
2151|	Santiago de Compostela|
2152|	Galicia|
2152|	Catedral de Santiago de Compostela|
2152|	Santiago de Compostela|
2153|	Galicia|
2153|	Catedral de Santiago de Compostela|
2153|	Santiago de Compostela|
2154|	Canarias|
2154|	Santa Cruz de Tenerife|
2155|	Castilla - La Mancha|
2155|	Madrid|
2155|	Toledo|
2156|	Castilla - La Mancha|
2156|	Madrid|
2156|	Toledo|
2157|	Castilla - La Mancha|
2157|	Madrid|
2157|	Toledo|
2158|	Madrid|
2159|	Madrid|
2160|	Andalucía|
2160|	Granada|
2161|	Andalucía|
2161|	Granada|
2162|	Castilla - León|
2162|	Madrid|
2162|	Soria|
2163|	Castilla - León|
2163|	Madrid|
2163|	Soria|
2164|	Andalucía|
2164|	Sevilla|
2165|	Islas Baleares|
2165|	Palma de Mallorca|
2166|	Islas Baleares|
2166|	Palma de Mallorca|
2167|	Islas Baleares|
2167|	Palma de Mallorca|
2168|	Andalucía|
2168|	Córdoba|
2169|	Andalucía|
2169|	Granada|
2170|	Andalucía|
2170|	Sevilla|
2171|	Andalucía|
2171|	Granada|
2172|	Andalucía|
2172|	Granada|
2173|	Andalucía|
2173|	Extremadura|
2173|	Sevilla|
2173|	Mérida|
2174|	Andalucía|
2174|	Córdoba|
2174|	Sevilla|
2175|	Andalucía|
2175|	Sevilla|
2176|	Cataluña|
2176|	Barcelona|
2177|	Cataluña|
2177|	Barcelona|
2178|	Cataluña|
2178|	Barcelona|
2179|	Cataluña|
2179|	Barcelona|
2180|	Cataluña|
2180|	Barcelona|
2181|	Cataluña|
2181|	Barcelona|
2182|	Cataluña|
2182|	Barcelona|
2183|	Cataluña|
2183|	Barcelona|
2183|	Sitges|
2184|	Cataluña|
2184|	Barcelona|
2185|	Cataluña|
2185|	Barcelona|
2186|	Andalucía|
2186|	Cádiz|
2186|	Sevilla|
2187|	Andalucía|
2187|	Granada|
2188|	Castilla - La Mancha|
2188|	Madrid|
2188|	Toledo|
2189|	Castilla - La Mancha|
2189|	Madrid|
2189|	Toledo|
2190|	Castilla - La Mancha|
2190|	Madrid|
2190|	Toledo|
2190|	Aranjuez|
2191|	Madrid|
2191|	Aranjuez|
2191|	El Escorial|
2192|	Madrid|
2193|	Madrid|
2194|	Madrid|
2195|	Madrid|
2196|	Madrid|
2197|	Madrid|
2198|	Castilla - La Mancha|
2198|	Castilla - León|
2198|	Madrid|
2198|	Toledo|
2198|	Segovia|
2199|	Madrid|
2200|	Madrid|
2201|	Madrid|
2202|	Cataluña|
2202|	Barcelona|
2203|	Cataluña|
2203|	Barcelona|
2203|	Sitges|
2204|	Andalucía|
2204|	Sevilla|
2205|	Andalucía|
2205|	Sevilla|
2206|	Castilla - La Mancha|
2206|	Toledo|
2207|	Castilla - La Mancha|
2207|	Toledo|
2208|	Cataluña|
2208|	Barcelona|
2209|	Andalucía|
2209|	Granada|
2210|	Andalucía|
2210|	Granada|
2211|	Andalucía|
2211|	Granada|
2212|	Andalucía|
2212|	Granada|
2213|	Andalucía|
2213|	Granada|
2214|	Andalucía|
2214|	Granada|
2215|	Islas Baleares|
2215|	Palma de Mallorca|
2216|	Andalucía|
2216|	Sevilla|
2217|	Andalucía|
2217|	Sevilla|
2218|	Castilla - La Mancha|
2218|	Castilla - León|
2218|	Toledo|
2218|	Segovia|
2219|	Andalucía|
2219|	Málaga|
2220|	Andalucía|
2220|	Málaga|
2221|	Andalucía|
2221|	Málaga|
2222|	Canarias|
2222|	Fuerteventura|
2222|	La Oliva|
2223|	Canarias|
2223|	Santa Cruz de Tenerife|
2224|	Andalucía|
2224|	Sevilla|
2225|	Andalucía|
2225|	Sevilla|
2226|	Andalucía|
2226|	Sevilla|
2227|	Andalucía|
2227|	Sevilla|
2228|	Andalucía|
2228|	Sevilla|
2229|	Cataluña|
2229|	Barcelona|
2230|	Andalucía|
2230|	Cádiz|
2231|	Cataluña|
2231|	Barcelona|
2232|	Cataluña|
2232|	Barcelona|
2233|	Madrid|
2233|	El Escorial|
2234|	Castilla - La Mancha|
2234|	Castilla - León|
2234|	Madrid|
2234|	Toledo|
2234|	Segovia|
2235|	Castilla - León|
2235|	Madrid|
2235|	Ávila|
2235|	Segovia|
2236|	Castilla - La Mancha|
2236|	Madrid|
2236|	Toledo|
2237|	Castilla - La Mancha|
2237|	Madrid|
2237|	Toledo|
2238|	Castilla - León|
2238|	Madrid|
2238|	Segovia|
2239|	Cataluña|
2239|	Barcelona|
2240|	Andalucía|
2240|	Cádiz|
2241|	Cataluña|
2241|	Barcelona|
2242|	Cataluña|
2242|	Barcelona|
2243|	Andalucía|
2243|	Málaga|
2244|	Valencia|
2245|	Cataluña|
2245|	Barcelona|
2245|	Gerona|
2246|	Cataluña|
2246|	Barcelona|
2246|	Gerona|
2247|	Andalucía|
2247|	Málaga|
2248|	Madrid|
2249|	Castilla - La Mancha|
2249|	Madrid|
2249|	Toledo|
2250|	Castilla - La Mancha|
2250|	Madrid|
2250|	Toledo|
2251|	Madrid|
2252|	Andalucía|
2252|	Sevilla|
2253|	Andalucía|
2253|	Málaga|
2254|	Andalucía|
2254|	Sevilla|
2255|	Andalucía|
2255|	Málaga|
2256|	Andalucía|
2256|	Málaga|
2257|	Andalucía|
2257|	Málaga|
2258|	Andalucía|
2258|	Málaga|
2259|	Andalucía|
2259|	Sevilla|
2260|	Andalucía|
2260|	Sevilla|
2261|	Andalucía|
2261|	Sevilla|
2262|	Andalucía|
2262|	Sevilla|
2263|	Cataluña|
2263|	Gerona|
2264|	Cataluña|
2264|	Gerona|
2265|	Canarias|
2265|	Fuerteventura|
2265|	La Oliva|
2266|	Cataluña|
2266|	Gerona|
2267|	Cataluña|
2267|	Gerona|
2268|	Cataluña|
2268|	Gerona|
2269|	Cataluña|
2269|	Gerona|
2270|	Cataluña|
2270|	Gerona|
2271|	Cataluña|
2271|	Gerona|
2272|	Cataluña|
2272|	Barcelona|
2273|	Andalucía|
2273|	Córdoba|
2274|	Andalucía|
2274|	Córdoba|
2275|	Canarias|
2275|	Fuerteventura|
2275|	La Oliva|
2276|	Madrid|
2277|	Canarias|
2277|	Fuerteventura|
2277|	La Oliva|
2278|	Madrid|
2279|	Cataluña|
2279|	Barcelona|
2280|	Cataluña|
2280|	Barcelona|
2280|	Gerona|
2281|	Madrid|
2282|	Cataluña|
2282|	Barcelona|
2283|	Cataluña|
2283|	Barcelona|
2284|	Cataluña|
2284|	Barcelona|
2285|	Cataluña|
2285|	Barcelona|
2286|	Cataluña|
2286|	Barcelona|
2287|	Andalucía|
2287|	Sevilla|
2288|	Cataluña|
2288|	Barcelona|
2289|	Andalucía|
2289|	Málaga|
2290|	Cataluña|
2290|	Barcelona|
2291|	Andalucía|
2291|	Sevilla|
2292|	Cataluña|
2292|	Barcelona|
2293|	Cataluña|
2293|	Barcelona|
2294|	Cataluña|
2294|	Barcelona|
2295|	Cataluña|
2295|	Barcelona|
2296|	Cataluña|
2296|	Barcelona|
2297|	Cataluña|
2297|	Barcelona|
2298|	Cataluña|
2298|	Barcelona|
2299|	Cataluña|
2299|	Barcelona|
2300|	Madrid|
2301|	Cataluña|
2301|	Barcelona|
2302|	Cataluña|
2302|	Barcelona|
2303|	Madrid|
2304|	Cataluña|
2304|	Barcelona|
2305|	Cataluña|
2305|	Barcelona|
2306|	Madrid|
2307|	Andalucía|
2307|	Córdoba|
2308|	Madrid|
2309|	Cataluña|
2309|	Barcelona|
2310|	Cataluña|
2310|	Barcelona|
2311|	Madrid|
2312|	Cataluña|
2312|	Barcelona|
2313|	Cataluña|
2313|	Barcelona|
2314|	Madrid|
2315|	Cataluña|
2315|	Barcelona|
2316|	Madrid|
2317|	Madrid|
2318|	Madrid|
2319|	Madrid|
2320|	Madrid|
2321|	Madrid|
2322|	Madrid|
2323|	Madrid|
2324|	Castilla - León|
2324|	Madrid|
2324|	Segovia|
2325|	Castilla - León|
2325|	Madrid|
2325|	Segovia|
2326|	Castilla - León|
2326|	Madrid|
2326|	Segovia|
2327|	Castilla - La Mancha|
2327|	Castilla - León|
2327|	Madrid|
2327|	Ávila|
2327|	Toledo|
2327|	Segovia|
2328|	Madrid|
2329|	Castilla - La Mancha|
2329|	Madrid|
2329|	Toledo|
2330|	Castilla - La Mancha|
2330|	Madrid|
2330|	Toledo|
2331|	Castilla - La Mancha|
2331|	Madrid|
2331|	Toledo|
2332|	Andalucía|
2332|	Benalmádena|
2333|	Cataluña|
2333|	Barcelona|
2334|	Madrid|
2335|	Madrid|
2336|	Andalucía|
2336|	Sevilla|
2337|	Andalucía|
2337|	Sevilla|
2338|	Andalucía|
2338|	Sevilla|
2339|	Andalucía|
2339|	Granada|
2340|	Andalucía|
2340|	Granada|
2341|	Andalucía|
2341|	Granada|
2342|	Andalucía|
2342|	Sevilla|
2343|	Madrid|
2344|	Andalucía|
2344|	Sevilla|
2345|	Castilla - La Mancha|
2345|	Madrid|
2345|	Cuenca|
2346|	Castilla - La Mancha|
2346|	Cuenca|
2347|	Cataluña|
2347|	Barcelona|
2348|	Andalucía|
2348|	Sevilla|
2349|	Cataluña|
2349|	Barcelona|
2350|	Cataluña|
2350|	Barcelona|
2351|	Castilla - La Mancha|
2351|	Cuenca|
2352|	Andalucía|
2352|	Córdoba|
2353|	Andalucía|
2353|	Sevilla|
2354|	Castilla - La Mancha|
2354|	Madrid|
2354|	Cuenca|
2355|	Castilla - La Mancha|
2355|	Cuenca|
2356|	Castilla - La Mancha|
2356|	Cuenca|
2357|	Castilla - La Mancha|
2357|	Cuenca|
2358|	Castilla - La Mancha|
2358|	Cuenca|
2359|	Castilla - La Mancha|
2359|	Cuenca|
2360|	Castilla - La Mancha|
2360|	Cuenca|
2361|	Castilla - La Mancha|
2361|	Cuenca|
2362|	Castilla - La Mancha|
2362|	Cuenca|
2363|	Castilla - La Mancha|
2363|	Castilla - León|
2363|	Madrid|
