CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
5974|	Arequipa|
5975|	Arequipa|
6024|	Arequipa|
6029|	Arequipa|
6085|	Arequipa|
6153|	Arequipa|
6154|	Arequipa|
6155|	Arequipa|
6181|	Arequipa|
6289|	Arequipa|
6291|	Arequipa|
6292|	Arequipa|
6296|	Arequipa|
6297|	Arequipa|
6298|	Arequipa|
6420|	Arequipa|
6436|	Arequipa|
6460|	Arequipa|
6480|	Arequipa|
6481|	Arequipa|
6508|	Arequipa|
6540|	Arequipa|
6542|	Arequipa|
6558|	Arequipa|
6570|	Arequipa|
6596|	Arequipa|
6599|	Arequipa|
6669|	Arequipa|
6711|	Arequipa|
6770|	Arequipa|
6790|	Arequipa|
6794|	Arequipa|
6795|	Arequipa|
6796|	Arequipa|
6923|	Arequipa|
6929|	Arequipa|
6930|	Arequipa|
6935|	Arequipa|
6937|	Arequipa|
3023|	Caravelí|
5019|	Aplao|
6790|	Aplao|
42|	Chivay|
132|	Chivay|
234|	Chivay|
403|	Chivay|
644|	Chivay|
1003|	Chivay|
1006|	Chivay|
1042|	Chivay|
1043|	Chivay|
1053|	Chivay|
1189|	Chivay|
1223|	Chivay|
1241|	Chivay|
1387|	Chivay|
1438|	Chivay|
1445|	Chivay|
1446|	Chivay|
1463|	Chivay|
1466|	Chivay|
1619|	Chivay|
1667|	Chivay|
1716|	Chivay|
1841|	Chivay|
1851|	Chivay|
1873|	Chivay|
1937|	Chivay|
1943|	Chivay|
1993|	Chivay|
1999|	Chivay|
2137|	Chivay|
2382|	Chivay|
2383|	Chivay|
2480|	Chivay|
2509|	Chivay|
2511|	Chivay|
2566|	Chivay|
2606|	Chivay|
2610|	Chivay|
2745|	Chivay|
2802|	Chivay|
2805|	Chivay|
2808|	Chivay|
2950|	Chivay|
3014|	Chivay|
3074|	Chivay|
3075|	Chivay|
3132|	Chivay|
3139|	Chivay|
3227|	Chivay|
3278|	Chivay|
3279|	Chivay|
3280|	Chivay|
3281|	Chivay|
3282|	Chivay|
3284|	Chivay|
3285|	Chivay|
3286|	Chivay|
3287|	Chivay|
3298|	Chivay|
3437|	Chivay|
3548|	Chivay|
3550|	Chivay|
3559|	Chivay|
3657|	Chivay|
3673|	Chivay|
3782|	Chivay|
3784|	Chivay|
3785|	Chivay|
3787|	Chivay|
3789|	Chivay|
3850|	Chivay|
3851|	Chivay|
3888|	Chivay|
3942|	Chivay|
3944|	Chivay|
3973|	Chivay|
4023|	Chivay|
4140|	Chivay|
4173|	Chivay|
4176|	Chivay|
4301|	Chivay|
4302|	Chivay|
4304|	Chivay|
4306|	Chivay|
4307|	Chivay|
4312|	Chivay|
4315|	Chivay|
4323|	Chivay|
4355|	Chivay|
4358|	Chivay|
4359|	Chivay|
4360|	Chivay|
4361|	Chivay|
4362|	Chivay|
4363|	Chivay|
4364|	Chivay|
4365|	Chivay|
4366|	Chivay|
4398|	Chivay|
4401|	Chivay|
4420|	Chivay|
4454|	Chivay|
4514|	Chivay|
4569|	Chivay|
4571|	Chivay|
4574|	Chivay|
4591|	Chivay|
4673|	Chivay|
4688|	Chivay|
4742|	Chivay|
4806|	Chivay|
4816|	Chivay|
4879|	Chivay|
4880|	Chivay|
4881|	Chivay|
4952|	Chivay|
4953|	Chivay|
4982|	Chivay|
4983|	Chivay|
4994|	Chivay|
5000|	Chivay|
5002|	Chivay|
5004|	Chivay|
5009|	Chivay|
5133|	Chivay|
5135|	Chivay|
5136|	Chivay|
5145|	Chivay|
5148|	Chivay|
5200|	Chivay|
5451|	Chivay|
5455|	Chivay|
5465|	Chivay|
5467|	Chivay|
5521|	Chivay|
5522|	Chivay|
5537|	Chivay|
5538|	Chivay|
5539|	Chivay|
5549|	Chivay|
5550|	Chivay|
5580|	Chivay|
5581|	Chivay|
5583|	Chivay|
5584|	Chivay|
5585|	Chivay|
5616|	Chivay|
5619|	Chivay|
5621|	Chivay|
5622|	Chivay|
5649|	Chivay|
5650|	Chivay|
5651|	Chivay|
5653|	Chivay|
5654|	Chivay|
5655|	Chivay|
6181|	Chivay|
6296|	Chivay|
6400|	Chivay|
6401|	Chivay|
6460|	Chivay|
6559|	Chivay|
6599|	Chivay|
3008|	Mollendo|
3009|	Mollendo|
3652|	Mollendo|
3676|	Mollendo|
3677|	Mollendo|
3678|	Mollendo|
5261|	Mollendo|
4253|	Cangallo|
4395|	Cangallo|
4554|	Cangallo|
4563|	Cangallo|
5524|	Cangallo|
5534|	Cangallo|
5948|	Cangallo|
6377|	Cangallo|
6403|	Cangallo|
6415|	Cangallo|
52|	Ayacucho|
170|	Ayacucho|
172|	Ayacucho|
187|	Ayacucho|
295|	Ayacucho|
594|	Ayacucho|
595|	Ayacucho|
685|	Ayacucho|
762|	Ayacucho|
839|	Ayacucho|
844|	Ayacucho|
1131|	Ayacucho|
1234|	Ayacucho|
1355|	Ayacucho|
1430|	Ayacucho|
1464|	Ayacucho|
1478|	Ayacucho|
1486|	Ayacucho|
1490|	Ayacucho|
1522|	Ayacucho|
1579|	Ayacucho|
1594|	Ayacucho|
1606|	Ayacucho|
2035|	Ayacucho|
2180|	Ayacucho|
2181|	Ayacucho|
2182|	Ayacucho|
2245|	Ayacucho|
2251|	Ayacucho|
2397|	Ayacucho|
2498|	Ayacucho|
2499|	Ayacucho|
2604|	Ayacucho|
2658|	Ayacucho|
2921|	Ayacucho|
2941|	Ayacucho|
2942|	Ayacucho|
3064|	Ayacucho|
3068|	Ayacucho|
3134|	Ayacucho|
3140|	Ayacucho|
3141|	Ayacucho|
3142|	Ayacucho|
3143|	Ayacucho|
3144|	Ayacucho|
3164|	Ayacucho|
3182|	Ayacucho|
3210|	Ayacucho|
3211|	Ayacucho|
3391|	Ayacucho|
3467|	Ayacucho|
3528|	Ayacucho|
3529|	Ayacucho|
3543|	Ayacucho|
3551|	Ayacucho|
3552|	Ayacucho|
3588|	Ayacucho|
3599|	Ayacucho|
3752|	Ayacucho|
3815|	Ayacucho|
3838|	Ayacucho|
3848|	Ayacucho|
3849|	Ayacucho|
3904|	Ayacucho|
3933|	Ayacucho|
3934|	Ayacucho|
3977|	Ayacucho|
4043|	Ayacucho|
4144|	Ayacucho|
4145|	Ayacucho|
4146|	Ayacucho|
4184|	Ayacucho|
4196|	Ayacucho|
4197|	Ayacucho|
4253|	Ayacucho|
4254|	Ayacucho|
4255|	Ayacucho|
4264|	Ayacucho|
4268|	Ayacucho|
4281|	Ayacucho|
4286|	Ayacucho|
4294|	Ayacucho|
4322|	Ayacucho|
4337|	Ayacucho|
4340|	Ayacucho|
4389|	Ayacucho|
4394|	Ayacucho|
4395|	Ayacucho|
4546|	Ayacucho|
4554|	Ayacucho|
4556|	Ayacucho|
4563|	Ayacucho|
4747|	Ayacucho|
4750|	Ayacucho|
4753|	Ayacucho|
4782|	Ayacucho|
4930|	Ayacucho|
5060|	Ayacucho|
5074|	Ayacucho|
5141|	Ayacucho|
5144|	Ayacucho|
5150|	Ayacucho|
5255|	Ayacucho|
5426|	Ayacucho|
5433|	Ayacucho|
5434|	Ayacucho|
5435|	Ayacucho|
5471|	Ayacucho|
5524|	Ayacucho|
5525|	Ayacucho|
5526|	Ayacucho|
5527|	Ayacucho|
5529|	Ayacucho|
5531|	Ayacucho|
5532|	Ayacucho|
5533|	Ayacucho|
5534|	Ayacucho|
5563|	Ayacucho|
5564|	Ayacucho|
5565|	Ayacucho|
5673|	Ayacucho|
5677|	Ayacucho|
5678|	Ayacucho|
5679|	Ayacucho|
5785|	Ayacucho|
5786|	Ayacucho|
5787|	Ayacucho|
5788|	Ayacucho|
5789|	Ayacucho|
5790|	Ayacucho|
5792|	Ayacucho|
5793|	Ayacucho|
5794|	Ayacucho|
5795|	Ayacucho|
5796|	Ayacucho|
5948|	Ayacucho|
6091|	Ayacucho|
6092|	Ayacucho|
6093|	Ayacucho|
6094|	Ayacucho|
6095|	Ayacucho|
6096|	Ayacucho|
