CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
1124|	Barranquilla|
1124|	Magdalena|
1124|	Santa Marta|
1125|	Atlántico|
1125|	Barranquilla|
1125|	Bolívar|
1125|	Cartagena de Indias|
1126|	Atlántico|
1126|	Barranquilla|
1126|	Bolívar|
1126|	Cartagena de Indias|
1127|	Atlántico|
1127|	Barranquilla|
1127|	La Guajira|
1127|	Dibulla|
1128|	Atlántico|
1128|	Barranquilla|
1128|	Magdalena|
1128|	Ciénaga|
1129|	Atlántico|
1129|	Barranquilla|
1130|	Atlántico|
1130|	Barranquilla|
1131|	Atlántico|
1131|	Barranquilla|
1132|	Atlántico|
1132|	Barranquilla|
1132|	Magdalena|
1132|	Santa Marta|
1133|	Amazonas|
1133|	Leticia|
1134|	Caldas|
1134|	Manizales|
1135|	Caldas|
1135|	Chinchiná|
1135|	Manizales|
1135|	Villamaria|
1135|	Salamina|
1136|	Magdalena|
1136|	Santa Marta|
1138|	Bolívar|
1138|	Cartagena de Indias|
1139|	Magdalena|
1139|	Santa Marta|
1140|	Magdalena|
1140|	Santa Marta|
1141|	Magdalena|
1141|	Santa Marta|
1142|	Bolívar|
1142|	San Juan Nepomuceno|
1143|	Bolívar|
1143|	San Juan Nepomuceno|
1144|	Magdalena|
1144|	Santa Marta|
1145|	Magdalena|
1145|	Ciénaga|
1145|	Santa Marta|
1146|	Magdalena|
1146|	Santa Marta|
1147|	Atlántico|
1147|	Barranquilla|
1147|	Magdalena|
1147|	Santa Marta|
1148|	Atlántico|
1148|	Barranquilla|
1148|	Magdalena|
1148|	Santa Marta|
1149|	Atlántico|
1149|	Barranquilla|
1149|	Magdalena|
1149|	Santa Marta|
1150|	Atlántico|
1150|	Barranquilla|
1150|	Magdalena|
1150|	Santa Marta|
1151|	Magdalena|
1151|	Santa Marta|
1152|	Atlántico|
1152|	Barranquilla|
1152|	Magdalena|
1152|	Santa Marta|
1153|	Atlántico|
1153|	Barranquilla|
1153|	Magdalena|
1153|	Santa Marta|
1154|	Bolívar|
1154|	Cartagena de Indias|
1154|	Magdalena|
1154|	Santa Marta|
1155|	Bolívar|
1155|	Cartagena de Indias|
1155|	Magdalena|
1155|	Santa Marta|
1156|	Bolívar|
1156|	Cartagena de Indias|
1156|	Magdalena|
1156|	Santa Marta|
1157|	Bolívar|
1157|	Cartagena de Indias|
1157|	Magdalena|
1157|	Santa Marta|
1158|	Magdalena|
1158|	Santa Marta|
1159|	Bolívar|
1159|	Cartagena de Indias|
1159|	Magdalena|
1159|	Santa Marta|
1160|	Bolívar|
1160|	Cartagena de Indias|
1160|	Magdalena|
1160|	Santa Marta|
1161|	Cundinamarca|
1161|	Guatavita|
1162|	Magdalena|
1162|	Santa Marta|
1163|	Magdalena|
1163|	Santa Marta|
1164|	Magdalena|
1164|	Santa Marta|
1165|	Magdalena|
1165|	Santa Marta|
1166|	Magdalena|
1166|	Santa Marta|
1167|	Magdalena|
1167|	Santa Marta|
1168|	Magdalena|
1168|	Santa Marta|
1169|	Magdalena|
1169|	Santa Marta|
1170|	Magdalena|
1170|	Santa Marta|
1171|	Magdalena|
1171|	Santa Marta|
1171|	Aracataca|
1172|	Atlántico|
1172|	Barranquilla|
1173|	Atlántico|
1173|	Barranquilla|
1174|	Atlántico|
1174|	Barranquilla|
1175|	Atlántico|
1175|	Barranquilla|
1175|	Magdalena|
1175|	Santa Marta|
1176|	Magdalena|
1176|	Santa Marta|
1177|	Magdalena|
1177|	Santa Marta|
1178|	Atlántico|
1178|	Barranquilla|
1179|	Magdalena|
1179|	Santa Marta|
1180|	Atlántico|
1180|	Barranquilla|
1180|	Magdalena|
1180|	Aracataca|
1181|	Atlántico|
1181|	Barranquilla|
1181|	Magdalena|
1181|	Santa Marta|
1182|	Atlántico|
1182|	Barranquilla|
1182|	Magdalena|
1182|	Santa Marta|
1183|	Magdalena|
1183|	Santa Marta|
1184|	Atlántico|
1184|	Barranquilla|
1184|	Magdalena|
1184|	Ciénaga|
1185|	Atlántico|
1185|	Barranquilla|
1185|	Magdalena|
1185|	Santa Marta|
1186|	Atlántico|
1186|	Barranquilla|
1186|	Magdalena|
1186|	Ciénaga|
1187|	Atlántico|
1187|	Barranquilla|
1187|	Magdalena|
1187|	Ciénaga|
1188|	Risaralda|
1188|	Pereira|
1188|	La Virginia|
1189|	Atlántico|
1189|	Barranquilla|
1189|	Bolívar|
1189|	Cartagena de Indias|
1190|	Atlántico|
1190|	Barranquilla|
1190|	Bolívar|
1190|	Cartagena de Indias|
1191|	Atlántico|
1191|	Barranquilla|
1191|	Bolívar|
1191|	Cartagena de Indias|
1192|	Atlántico|
1192|	Barranquilla|
1192|	Bolívar|
1192|	Cartagena de Indias|
1193|	Atlántico|
1193|	Barranquilla|
1193|	Bolívar|
1193|	Cartagena de Indias|
1194|	Bolívar|
1194|	Cartagena de Indias|
1195|	Bolívar|
1195|	Cartagena de Indias|
1196|	Bolívar|
1196|	Cartagena de Indias|
1197|	Bolívar|
1197|	Cartagena de Indias|
1198|	Atlántico|
1198|	Barranquilla|
1198|	Bolívar|
1198|	Cartagena de Indias|
1199|	Atlántico|
1199|	Barranquilla|
1199|	Bolívar|
1199|	Cartagena de Indias|
1200|	Bolívar|
1200|	Cartagena de Indias|
1201|	Bolívar|
1201|	Cartagena de Indias|
1202|	Atlántico|
1202|	Barranquilla|
1202|	Bolívar|
1202|	Cartagena de Indias|
1203|	Atlántico|
1203|	Barranquilla|
1203|	Bolívar|
1203|	Cartagena de Indias|
1204|	Atlántico|
1204|	Barranquilla|
1204|	Bolívar|
1204|	Cartagena de Indias|
1205|	Atlántico|
1205|	Barranquilla|
1205|	Bolívar|
1205|	Cartagena de Indias|
1206|	Atlántico|
1206|	Barranquilla|
1206|	Bolívar|
1206|	Cartagena de Indias|
1207|	Bolívar|
1207|	Cartagena de Indias|
1207|	Magdalena|
1207|	Ciénaga|
1208|	Bolívar|
1208|	Cartagena de Indias|
1208|	Magdalena|
1208|	Ciénaga|
1209|	Bolívar|
1209|	Cartagena de Indias|
1209|	Magdalena|
1209|	Ciénaga|
1210|	Bolívar|
1210|	Cartagena de Indias|
1210|	Magdalena|
1210|	Ciénaga|
1211|	Bolívar|
1211|	Cartagena de Indias|
1212|	Magdalena|
1212|	Santa Marta|
1213|	Atlántico|
1213|	Barranquilla|
1214|	Bolívar|
1214|	Cartagena de Indias|
1215|	Bolívar|
1215|	Cartagena de Indias|
1216|	Bolívar|
1216|	Cartagena de Indias|
1217|	Bolívar|
1217|	Cartagena de Indias|
1218|	Bolívar|
1218|	Cartagena de Indias|
1219|	Magdalena|
1219|	Santa Marta|
1220|	Bolívar|
1220|	Cartagena de Indias|
1221|	Bolívar|
1221|	Cartagena de Indias|
1222|	Bolívar|
1222|	Cartagena de Indias|
1223|	Bolívar|
1223|	Santa Catalina|
1224|	Bolívar|
1224|	Cartagena de Indias|
1225|	Bolívar|
1225|	Cartagena de Indias|
1226|	Bolívar|
1226|	Cartagena de Indias|
1227|	Antioquía|
1227|	Medellín|
1228|	Bolívar|
1228|	Cartagena de Indias|
1229|	Atlántico|
1229|	Barranquilla|
1229|	Bolívar|
1229|	Cartagena de Indias|
1229|	Magdalena|
1229|	Santa Marta|
1230|	Bogotá|
1230|	Bogotá D.C.|
1230|	Cundinamarca|
1230|	Tena |
1231|	La Guajira|
1231|	Riohacha|
1232|	Bogotá|
1232|	Bogotá D.C.|
1233|	Bogotá|
1233|	Bogotá D.C.|
1233|	Cundinamarca|
1233|	La Calera|
1234|	Bogotá|
1234|	Bogotá D.C.|
1234|	Cundinamarca|
1234|	La Calera|
1235|	Huila|
1235|	Paicol|
1236|	Valle Del Cauca|
1236|	Cali|
1237|	Valle Del Cauca|
1237|	Cali|
1238|	Valle Del Cauca|
1238|	Cali|
1239|	Bolívar|
1239|	Cartagena de Indias|
1240|	Bolívar|
1240|	Cartagena de Indias|
1241|	Santander|
1241|	Barichara|
1242|	Santander|
1242|	Barichara|
1243|	Antioquía|
1243|	Medellín|
1244|	Bogotá|
1244|	Bogotá D.C.|
1245|	Amazonas|
1245|	Leticia|
1245|	Puerto Nariño|
1246|	Amazonas|
1246|	Leticia|
1246|	Puerto Nariño|
1247|	Amazonas|
1247|	Leticia|
1247|	Puerto Nariño|
1248|	Bogotá|
1248|	Bogotá D.C.|
1249|	Magdalena|
1249|	Santa Marta|
1250|	Bogotá|
1250|	Bogotá D.C.|
1251|	Bogotá|
1251|	Bogotá D.C.|
1252|	Atlántico|
1252|	Barranquilla|
1252|	Bolívar|
1252|	Cartagena de Indias|
1252|	Magdalena|
1252|	Santa Marta|
1253|	Atlántico|
1253|	Barranquilla|
1253|	Bolívar|
1253|	Cartagena de Indias|
1253|	Magdalena|
1253|	Santa Marta|
1254|	Bolívar|
1254|	Cartagena de Indias|
1255|	Bolívar|
1255|	Cartagena de Indias|
1256|	Bolívar|
1256|	Cartagena de Indias|
1257|	Bolívar|
1257|	Cartagena de Indias|
1258|	Bolívar|
1258|	Cartagena de Indias|
1259|	Bolívar|
1259|	Cartagena de Indias|
1260|	Norte De Santander|
1260|	Cúcuta|
1261|	Norte De Santander|
1261|	Cúcuta|
1264|	Bogotá|
1264|	Bogotá D.C.|
1264|	Vaupés|
1264|	Mitú|
1265|	Vaupés|
1265|	Mitú|
1266|	Norte De Santander|
1266|	Cúcuta|
1267|	Norte De Santander|
1267|	Cúcuta|
1268|	Norte De Santander|
1268|	Cúcuta|
1269|	Norte De Santander|
1269|	Cúcuta|
1270|	Norte De Santander|
1270|	Cúcuta|
1271|	Valle Del Cauca|
1271|	Palmira|
1272|	Valle Del Cauca|
1272|	Palmira|
1273|	Valle Del Cauca|
1273|	Palmira|
1273|	El Cerrito|
1274|	Santander|
1274|	Barichara|
1275|	Santander|
1275|	Barichara|
1276|	Santander|
1276|	Barichara|
1277|	Santander|
1277|	Barichara|
1278|	Santander|
1278|	Barichara|
1279|	Santander|
1279|	Barichara|
1280|	Santander|
1280|	Barichara|
1281|	Santander|
1281|	Barichara|
1282|	Santander|
1282|	Barichara|
1283|	Santander|
1283|	Barichara|
1284|	Santander|
1284|	Barichara|
1285|	Meta|
1285|	La Macarena|
1286|	Antioquía|
1286|	Medellín|
1286|	Bogotá|
1286|	Bogotá D.C.|
1286|	Meta|
1286|	Villavicencio|
1286|	La Macarena|
1287|	La Guajira|
1287|	Manaure|
1287|	Cabo de la Vela|
1288|	Meta|
1288|	La Macarena|
1289|	Meta|
1289|	La Macarena|
1290|	Valle Del Cauca|
1290|	El Cerrito|
1291|	La Guajira|
1291|	Manaure|
1292|	Valle Del Cauca|
1292|	El Cerrito|
1293|	La Guajira|
1293|	Manaure|
1294|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1294|	San Andrés|
1295|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1295|	San Andrés|
1296|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1296|	San Andrés|
1297|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1297|	San Andrés|
1298|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1298|	San Andrés|
1299|	La Guajira|
1299|	Riohacha|
1300|	Santander|
1300|	Cerrito|
1301|	Bolívar|
1301|	Cartagena de Indias|
1302|	Antioquía|
1302|	Marinilla|
1303|	Magdalena|
1303|	Santa Marta|
1304|	Magdalena|
1304|	Santa Marta|
1305|	Bolívar|
1305|	Cartagena de Indias|
1306|	Bolívar|
1306|	Cartagena de Indias|
1307|	Bolívar|
1307|	Cartagena de Indias|
1308|	Bolívar|
1308|	Cartagena de Indias|
1309|	Atlántico|
1309|	Barranquilla|
1309|	Bolívar|
1309|	Cartagena de Indias|
1309|	Magdalena|
1309|	Santa Marta|
1310|	Amazonas|
1310|	Leticia|
1311|	Magdalena|
1311|	Santa Marta|
1312|	Bolívar|
1312|	Cartagena de Indias|
1313|	Bolívar|
1313|	Cartagena de Indias|
1314|	Bolívar|
1314|	Cartagena de Indias|
1315|	Bolívar|
1315|	Cartagena de Indias|
1316|	Bolívar|
1316|	Cartagena de Indias|
1317|	Bolívar|
1317|	Cartagena de Indias|
1318|	Bolívar|
1318|	Cartagena de Indias|
1319|	Antioquía|
1319|	Marinilla|
1320|	Bolívar|
1320|	Cartagena de Indias|
1321|	Bolívar|
1321|	Cartagena de Indias|
1322|	Bolívar|
1322|	Cartagena de Indias|
1323|	Bolívar|
1323|	Cartagena de Indias|
1324|	Bolívar|
1324|	Cartagena de Indias|
1325|	Bolívar|
1325|	Cartagena de Indias|
1326|	Bolívar|
1326|	Cartagena de Indias|
1327|	Cundinamarca|
1327|	Zipaquirá|
1327|	Guatavita|
1328|	Bolívar|
1328|	Cartagena de Indias|
1329|	Bolívar|
1329|	Cartagena de Indias|
1330|	Magdalena|
1330|	Santa Marta|
1331|	Atlántico|
1331|	Barranquilla|
1331|	Bolívar|
1331|	Cartagena de Indias|
1331|	Magdalena|
1331|	Santa Marta|
1332|	Atlántico|
1332|	Barranquilla|
1332|	Bolívar|
1332|	Cartagena de Indias|
1332|	Magdalena|
1332|	Santa Marta|
1333|	Antioquía|
1333|	Marinilla|
1333|	Medellín|
1333|	Guatape|
1333|	Peñol|
1334|	Magdalena|
1334|	Santa Marta|
1335|	Magdalena|
1335|	Santa Marta|
1336|	Bolívar|
1336|	Cartagena de Indias|
1337|	Magdalena|
1337|	Santa Marta|
1338|	Magdalena|
1338|	Santa Marta|
1339|	Magdalena|
1339|	Santa Marta|
1340|	Quindio|
1340|	Quimbaya|
1341|	Bogotá|
1341|	Bogotá D.C.|
1342|	Bogotá|
1342|	Bogotá D.C.|
1343|	Amazonas|
1343|	Leticia|
1344|	Amazonas|
1344|	Leticia|
1345|	Magdalena|
1345|	Santa Marta|
1346|	Atlántico|
1346|	Barranquilla|
1346|	Bogotá|
1346|	Bogotá D.C.|
1346|	Bolívar|
1346|	Cartagena de Indias|
1346|	Magdalena|
1346|	Santa Marta|
1347|	Bogotá|
1347|	Bogotá D.C.|
1348|	Bogotá|
1348|	Bogotá D.C.|
1349|	Bogotá|
1349|	Bogotá D.C.|
1350|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1350|	San Andrés|
1351|	Antioquía|
1351|	Medellín|
1351|	Guatape|
1352|	Antioquía|
1352|	Medellín|
1353|	Antioquía|
1353|	Santa Fe De Antioquía|
1354|	Antioquía|
1354|	Puerto Triunfo|
1355|	Caquetá|
1355|	Cartagena De Chairá|
1356|	Caquetá|
1356|	Cartagena De Chairá|
1357|	Bogotá|
1357|	Bogotá D.C.|
1358|	Caquetá|
1358|	Cartagena De Chairá|
1359|	Caquetá|
1359|	Cartagena De Chairá|
1360|	Caquetá|
1360|	Cartagena De Chairá|
1361|	Caquetá|
1361|	Cartagena De Chairá|
1362|	Caquetá|
1362|	Cartagena De Chairá|
1363|	Caquetá|
1363|	Cartagena De Chairá|
1364|	Caquetá|
1364|	Cartagena De Chairá|
1365|	Bogotá|
1365|	Bogotá D.C.|
1366|	Antioquía|
1366|	Medellín|
1367|	Antioquía|
1367|	Medellín|
1368|	Bogotá|
1368|	Bogotá D.C.|
1369|	Bogotá|
1369|	Bogotá D.C.|
1370|	Magdalena|
1370|	Santa Marta|
1371|	Bogotá|
1371|	Bogotá D.C.|
1372|	Bogotá|
1372|	Bogotá D.C.|
1373|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1373|	San Andrés|
1374|	Cundinamarca|
1374|	Suesca|
1375|	Bogotá|
1375|	Bogotá D.C.|
1376|	Bolívar|
1376|	Cartagena de Indias|
1377|	Bolívar|
1377|	Cartagena de Indias|
1378|	Bolívar|
1378|	Cartagena de Indias|
1379|	Bolívar|
1379|	Cartagena de Indias|
1380|	Antioquía|
1380|	Medellín|
1381|	Antioquía|
1381|	Medellín|
1382|	Antioquía|
1382|	Medellín|
1383|	Bolívar|
1383|	Cartagena de Indias|
1384|	Bolívar|
1384|	Cartagena de Indias|
1385|	Atlántico|
1385|	Barranquilla|
1385|	Magdalena|
1385|	Santa Marta|
1386|	Bolívar|
1386|	Cartagena de Indias|
1387|	Bolívar|
1387|	Santa Catalina|
1388|	Bolívar|
1388|	Cartagena de Indias|
1389|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1389|	San Andrés|
1390|	Bolívar|
1390|	Cartagena de Indias|
1391|	Valle Del Cauca|
1391|	Cali|
1391|	Dagua|
1392|	Antioquía|
1392|	Rionegro|
1392|	Guarne|
1393|	Antioquía|
1393|	Medellín|
1394|	Antioquía|
1394|	Nariño|
1394|	Guatape|
1394|	El Peñol|
1395|	Bolívar|
1395|	Cartagena de Indias|
1396|	Amazonas|
1396|	Puerto Arica|
1397|	Guainía|
1397|	Puerto Colombia|
1398|	Guainía|
1398|	Puerto Colombia|
1399|	Guainía|
1399|	Puerto Colombia|
1400|	Bogotá|
1400|	Bogotá D.C.|
1401|	Cundinamarca|
1401|	Guatavita|
1402|	Cundinamarca|
1402|	Guatavita|
1403|	Bogotá|
1403|	Bogotá D.C.|
1404|	Bolívar|
1404|	Cartagena de Indias|
1405|	Bolívar|
1405|	Cartagena de Indias|
1406|	Bolívar|
1406|	Cartagena de Indias|
1407|	Antioquía|
1407|	Bogotá|
1407|	Bogotá D.C.|
1407|	Caldas|
1407|	Manizales|
1407|	Cundinamarca|
1407|	Fusagasugá|
1407|	Valle Del Cauca|
1407|	Cali|
1407|	Jardín|
1407|	La Calera|
1408|	Antioquía|
1408|	Medellín|
1409|	Magdalena|
1409|	Santa Marta|
1410|	Magdalena|
1410|	Santa Marta|
1411|	Bogotá|
1411|	Bogotá D.C.|
1412|	Caquetá|
1412|	Cartagena De Chairá|
1413|	Bogotá|
1413|	Bogotá D.C.|
1414|	Antioquía|
1414|	Medellín|
1415|	Antioquía|
1415|	Medellín|
1416|	Bogotá|
1416|	Bogotá D.C.|
1417|	Caquetá|
1417|	Cartagena De Chairá|
1418|	Caquetá|
1418|	San José De Fragua|
1419|	Magdalena|
1419|	Santa Marta|
1420|	Antioquía|
1420|	Medellín|
1421|	Antioquía|
1421|	Medellín|
1422|	Santander|
1422|	San Andrés|
1423|	Magdalena|
1423|	Santa Marta|
1424|	Magdalena|
1424|	Santa Marta|
1425|	Magdalena|
1425|	Santa Marta|
1426|	Bogotá|
1426|	Bogotá D.C.|
1427|	Antioquía|
1427|	Medellín|
1428|	Magdalena|
1428|	Santa Marta|
1429|	Bolívar|
1429|	Cartagena de Indias|
1430|	Bolívar|
1430|	Cartagena de Indias|
1431|	Antioquía|
1431|	Medellín|
1432|	Antioquía|
1432|	Medellín|
1433|	Antioquía|
1433|	Medellín|
1434|	Bogotá|
1434|	Bogotá D.C.|
1435|	Bogotá|
1435|	Bogotá D.C.|
1436|	Bogotá|
1436|	Bogotá D.C.|
1437|	Bolívar|
1437|	Cartagena de Indias|
1438|	Magdalena|
1438|	Santa Marta|
1439|	Magdalena|
1439|	Santa Marta|
1440|	Magdalena|
1440|	Santa Marta|
1441|	Magdalena|
1441|	Santa Marta|
1442|	Magdalena|
1442|	Santa Marta|
1443|	Bogotá|
1443|	Bogotá D.C.|
1444|	Magdalena|
1444|	Santa Marta|
1445|	Magdalena|
1445|	Santa Marta|
1446|	Magdalena|
1446|	Santa Marta|
1447|	Magdalena|
1447|	Santa Marta|
1448|	Magdalena|
1448|	Santa Marta|
1449|	Magdalena|
1449|	Santa Marta|
1450|	Magdalena|
1450|	Santa Marta|
1451|	Magdalena|
1451|	Santa Marta|
1452|	Magdalena|
1452|	Santa Marta|
1453|	Magdalena|
1453|	Santa Marta|
1454|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1454|	San Andrés|
1455|	Magdalena|
1455|	Santa Marta|
1456|	Magdalena|
1456|	Santa Marta|
1457|	Magdalena|
1457|	Santa Marta|
1458|	Magdalena|
1458|	Santa Marta|
1459|	Magdalena|
1459|	Santa Marta|
1460|	Magdalena|
1460|	Santa Marta|
1461|	Magdalena|
1461|	Santa Marta|
1462|	Magdalena|
1462|	Santa Marta|
1463|	Magdalena|
1463|	Santa Marta|
1464|	La Guajira|
1464|	Manaure|
1465|	Magdalena|
1465|	Santa Marta|
1466|	Magdalena|
1466|	Santa Marta|
1467|	Magdalena|
1467|	Santa Marta|
1468|	La Guajira|
1468|	Riohacha|
1468|	Magdalena|
1468|	Santa Marta|
1469|	La Guajira|
1469|	Riohacha|
1469|	Magdalena|
1469|	Santa Marta|
1470|	La Guajira|
1470|	Riohacha|
1470|	Magdalena|
1470|	Santa Marta|
1471|	Amazonas|
1471|	Leticia|
1472|	Amazonas|
1472|	Leticia|
1473|	Amazonas|
1473|	Leticia|
1473|	Puerto Nariño|
1474|	Meta|
1474|	La Macarena|
1475|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1475|	San Andrés|
1476|	Bolívar|
1476|	Magdalena|
1476|	Santa Marta|
1476|	Mompós|
1477|	Bogotá|
1477|	Bogotá D.C.|
1478|	Magdalena|
1478|	Santa Marta|
1479|	Quindio|
1479|	Armenia|
1480|	Quindio|
1480|	Armenia|
1481|	Quindio|
1481|	Armenia|
1482|	Quindio|
1482|	Armenia|
1483|	La Guajira|
1483|	Manaure|
1484|	Quindio|
1484|	Armenia|
1485|	Magdalena|
1485|	Santa Marta|
1486|	Bolívar|
1486|	Mompós|
1487|	Bolívar|
1487|	Mompós|
1488|	Bolívar|
1488|	Mompós|
1489|	Bolívar|
1489|	Mompós|
1490|	Bolívar|
1490|	Mompós|
1491|	Bogotá|
1491|	Bogotá D.C.|
1492|	Antioquía|
1492|	Medellín|
1493|	Magdalena|
1493|	Santa Marta|
1494|	Magdalena|
1494|	Santa Marta|
1495|	Antioquía|
1495|	Medellín|
1496|	Antioquía|
1496|	Medellín|
1497|	Antioquía|
1497|	Medellín|
1498|	Antioquía|
1498|	Medellín|
1499|	Antioquía|
1499|	Medellín|
1500|	Antioquía|
1500|	Medellín|
1501|	Caldas|
1501|	Manizales|
1502|	Bolívar|
1502|	Cartagena de Indias|
1502|	Magdalena|
1502|	Santa Marta|
1503|	Bolívar|
1503|	Magdalena|
1503|	Santa Marta|
1503|	Mompós|
1504|	Bolívar|
1504|	Cartagena de Indias|
1505|	Bolívar|
1505|	Cartagena de Indias|
1506|	Bolívar|
1506|	Cartagena de Indias|
1507|	Bogotá|
1507|	Bogotá D.C.|
1508|	Bogotá|
1508|	Bogotá D.C.|
1509|	Bolívar|
1509|	Cartagena de Indias|
1510|	Bogotá|
1510|	Bogotá D.C.|
1511|	Antioquía|
1511|	Medellín|
1512|	Bogotá|
1512|	Bogotá D.C.|
1513|	Valle Del Cauca|
1513|	Buenaventura|
1514|	Antioquía|
1514|	Medellín|
1515|	Antioquía|
1515|	Medellín|
1516|	Antioquía|
1516|	Medellín|
1517|	Antioquía|
1517|	Medellín|
1518|	Bolívar|
1518|	Cartagena de Indias|
1519|	Bolívar|
1519|	Cartagena de Indias|
1520|	Magdalena|
1520|	Santa Marta|
1521|	Bolívar|
1521|	Cartagena de Indias|
1522|	Bolívar|
1522|	Cartagena de Indias|
1523|	Bolívar|
1523|	Cartagena de Indias|
1523|	Magangué|
1523|	Carmen De Bolívar|
1523|	Mompós|
1523|	Mahates|
1523|	María La Baja|
1523|	San Jacinto|
1523|	San Juan Nepomuceno|
1524|	Bolívar|
1524|	Cartagena de Indias|
1524|	Valle Del Cauca|
1524|	Cali|
1525|	Bogotá|
1525|	Bogotá D.C.|
1525|	Bolívar|
1525|	Cartagena de Indias|
1525|	Valle Del Cauca|
1525|	Cali|
1526|	Bolívar|
1526|	Cartagena de Indias|
1527|	Bolívar|
1527|	Cartagena de Indias|
1527|	Valle Del Cauca|
1527|	Cali|
1528|	Bolívar|
1528|	Cartagena de Indias|
1529|	Magdalena|
1529|	Santa Marta|
1530|	Magdalena|
1530|	Santa Marta|
1531|	Antioquía|
1531|	Salgar|
1532|	Antioquía|
1532|	Caldas|
1533|	Bolívar|
1533|	Cartagena de Indias|
1534|	Meta|
1534|	Villavicencio|
1535|	Meta|
1535|	Villavicencio|
1536|	Meta|
1536|	Villavicencio|
1537|	Bolívar|
1537|	Cartagena de Indias|
1538|	Bolívar|
1538|	Cartagena de Indias|
1539|	Bogotá|
1539|	Bogotá D.C.|
1540|	Bogotá|
1540|	Bogotá D.C.|
1540|	Cundinamarca|
1540|	La Calera|
1541|	Quindio|
1541|	Armenia|
1542|	Huila|
1542|	Neiva|
1543|	Bolívar|
1543|	Cartagena de Indias|
1544|	Magdalena|
1544|	Santa Marta|
1545|	Bolívar|
1545|	Cartagena de Indias|
1546|	Bolívar|
1546|	Cartagena de Indias|
1546|	Magdalena|
1546|	Santa Marta|
1547|	Magdalena|
1547|	Santa Marta|
1548|	Bolívar|
1548|	Cartagena de Indias|
1549|	Bolívar|
1549|	Cartagena de Indias|
1550|	Bolívar|
1550|	Cartagena de Indias|
1551|	Bolívar|
1551|	Cartagena de Indias|
1552|	Bolívar|
1552|	Cartagena de Indias|
1553|	Bogotá|
1553|	Bogotá D.C.|
1554|	Bolívar|
1554|	Cartagena de Indias|
1555|	Antioquía|
1555|	Santa Fe De Antioquía|
1556|	Caquetá|
1557|	Antioquía|
1557|	Medellín|
1558|	Valle Del Cauca|
1558|	Cali|
1559|	Bogotá|
1559|	Bogotá D.C.|
1560|	Antioquía|
1560|	Caldas|
1561|	Bogotá|
1561|	Bogotá D.C.|
1561|	Cundinamarca|
1561|	Sesquilé|
1562|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
1562|	San Andrés|
