CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
2962|	Yucatán|
2962|	Valladolid|
2962|	Chichen Itza|
2963|	Chiapas|
2963|	San Cristóbal de las Casas|
2964|	Chiapas|
2964|	San Cristóbal de las Casas|
2965|	Chiapas|
2965|	Palenque|
2965|	San Cristóbal de las Casas|
2966|	Chiapas|
2966|	San Cristóbal de las Casas|
2966|	San Juan Chamula|
2967|	Chiapas|
2967|	San Cristóbal de las Casas|
2967|	San Juan Chamula|
2968|	Chiapas|
2968|	Palenque|
2969|	Chiapas|
2969|	San Cristóbal de las Casas|
2969|	San Juan Chamula|
2970|	Chiapas|
2970|	San Cristóbal de las Casas|
2971|	Quintana Roo|
2971|	Cancún|
2972|	Quintana Roo|
2972|	Cancún|
2973|	Quintana Roo|
2973|	Cancún|
2974|	Quintana Roo|
2974|	Cancún|
2975|	Quintana Roo|
2975|	Cancún|
2976|	Yucatán|
2976|	Valladolid|
2977|	Quintana Roo|
2977|	Tulum|
2978|	Chiapas|
2978|	Tuxtla Gutiérrez|
2979|	Veracruz De Ignacio De La Llave|
2979|	Veracruz|
2980|	Veracruz De Ignacio De La Llave|
2980|	Veracruz|
2981|	Veracruz De Ignacio De La Llave|
2981|	Veracruz|
2982|	Ciudad De México|
2983|	Veracruz De Ignacio De La Llave|
2983|	Veracruz|
2984|	Veracruz De Ignacio De La Llave|
2984|	Veracruz|
2985|	Veracruz De Ignacio De La Llave|
2985|	Veracruz|
2986|	Ciudad De México|
2987|	Ciudad De México|
2988|	Ciudad De México|
2988|	Puebla|
2988|	San Pedro Cholula|
2989|	Guerrero|
2989|	Acapulco de Juárez|
2990|	Guerrero|
2990|	Acapulco de Juárez|
2991|	Guerrero|
2991|	Acapulco de Juárez|
2992|	Guerrero|
2992|	Acapulco de Juárez|
2993|	Guerrero|
2993|	Acapulco de Juárez|
2994|	Guerrero|
2994|	Acapulco de Juárez|
2995|	Guerrero|
2995|	Acapulco de Juárez|
2996|	Guerrero|
2996|	Acapulco de Juárez|
2997|	Guerrero|
2997|	Acapulco de Juárez|
2998|	Guerrero|
2998|	Acapulco de Juárez|
2999|	Quintana Roo|
2999|	Cancún|
3000|	Guerrero|
3000|	Acapulco de Juárez|
3001|	Guerrero|
3001|	Acapulco de Juárez|
3002|	Guerrero|
3002|	Acapulco de Juárez|
3003|	Ciudad De México|
3004|	México|
3004|	San Juan Teotihuacan |
3005|	Ciudad De México|
3005|	México|
3005|	San Juan Teotihuacan |
3006|	Quintana Roo|
3006|	Cancún|
3007|	Quintana Roo|
3007|	Cobá|
3008|	Quintana Roo|
3008|	Playa del Carmen|
3009|	Quintana Roo|
3009|	Playa del Carmen|
3010|	Quintana Roo|
3010|	Playa del Carmen|
3011|	Veracruz De Ignacio De La Llave|
3011|	Veracruz|
3012|	México|
3012|	San Juan Teotihuacan |
3013|	Quintana Roo|
3013|	Playa del Carmen|
3014|	Quintana Roo|
3014|	Playa del Carmen|
3015|	Quintana Roo|
3015|	Playa del Carmen|
3016|	Puebla|
3017|	Puebla|
3018|	Puebla|
3019|	Puebla|
3019|	San Andrés Cholula|
3020|	Puebla|
3021|	Puebla|
3021|	Atlixco|
3021|	San Pedro Cholula|
3022|	Puebla|
3022|	Atlixco|
3022|	San Pedro Cholula|
3023|	Puebla|
3023|	Atlixco|
3024|	Puebla|
3025|	Puebla|
3026|	Puebla|
3027|	Puebla|
3028|	Yucatán|
3028|	Mérida|
3029|	Yucatán|
3029|	Mérida|
3030|	Ciudad De México|
3030|	Xochimilco|
3031|	Ciudad De México|
3031|	México|
3031|	San Juan Teotihuacan |
3032|	Ciudad De México|
